address,balance,lifetime,tx_in,tx_out,investment_in,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,known_rate,owner_gets_eth_Wo_investing,skew_v1,N_maxpayment,skew_v2,target,normalized_address,index
0x61064912b20c0cc0af50384c0f17f148f4857f96,0.0,148,3,4,1,0.3333,1.0,1,3,1.0,0.816497,0.0,0.005084,4.0,1.0,0.0203,0.0,0.0068,0.0,0.6667,1,0.0,2,-1.021229,0,61064912b20c0cc0af50384c0f17f148f4857f96,2299032.0
0x64873079799dbc8bc0aa14e173037545941c8b5a,0.011,5,2,0,1,0.5,0.0,1,0,-1.0,0.0,-0.011,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,64873079799dbc8bc0aa14e173037545941c8b5a,15829035.0
0xbfb3dbbfa6e5ebc69ac80773b82f38d2ac44dc7c,0.0,131,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,bfb3dbbfa6e5ebc69ac80773b82f38d2ac44dc7c,34936815.0
0x8657845bf8736ac9eaaa0070f9cfedd49a4c4ac1,0.0,67,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,8657845bf8736ac9eaaa0070f9cfedd49a4c4ac1,34936796.0
0x06ba669680584b8bf8be2df362cfcf10a7430085,0.0,1,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,06ba669680584b8bf8be2df362cfcf10a7430085,34936804.0
0xb73318bac9132d14118c8e9f51b1f85cb897a9fe,0.005,6,2,0,1,0.5,0.0,1,0,-1.0,0.0,-0.005,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,b73318bac9132d14118c8e9f51b1f85cb897a9fe,15828986.0
0x215484d6c8b11a2063b7437bfaafccc8989b6bc9,0.0,134,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,215484d6c8b11a2063b7437bfaafccc8989b6bc9,34936779.0
0x92ef4e3ecd5ffd99cf6a310c26d5597df27ca89c,0.0,78,3,4,1,0.3333,1.0,1,3,1.0,0.816497,0.0,0.000678,4.0,1.0,0.0385,0.0,0.0128,0.0,0.6667,1,0.0,2,-1.021088,0,92ef4e3ecd5ffd99cf6a310c26d5597df27ca89c,2299183.0
0x6a263a89b21a0c395a53220951f366234a19c497,0.0,15,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0,6a263a89b21a0c395a53220951f366234a19c497,34936773.0
0x0bd6e76d1262b9e8ac056eca3f695167efbdd297,0.0,2,6,2,2,0.3333,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0,0.0,2,0.0,0,0bd6e76d1262b9e8ac056eca3f695167efbdd297,13021376.0
0x0bd78821368ca2d679e2d3a792b194465b3d0c28,0.0,0,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0bd78821368ca2d679e2d3a792b194465b3d0c28,34936771.0
0x8c1a31a6e954f989a06fcee1067d426d70891ce9,0.0,1,22,21,21,0.9545,1.0,19,19,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0,0.0,2,0.0,0,8c1a31a6e954f989a06fcee1067d426d70891ce9,128605.0
0xcced5b8288086be8c38e23567e684c3740be4d48,0.0,1408,4488,200,113,0.0252,1.0,75,64,1.144737,12.934759,-0.0,306.343049,1.7699,0.84,0.3153,43.542431,0.0135,25.495858,1.0,0,8.678374,113,7.746138,0,cced5b8288086be8c38e23567e684c3740be4d48,5464.0
0x69644dad199c1973ae660ddbd86bfec1109c06a7,0.006011,1,7,0,6,0.8571,0.0,3,0,-2.0,1.414214,-0.002004,0.0005,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0,-1.732051,0,1.661151,0,69644dad199c1973ae660ddbd86bfec1109c06a7,2836040.0
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,29078.319136,1672,799,130,33,0.0413,1.0,24,52,1.385714,3.84445,-415.404559,35675.084201,3.9394,0.25,0.1274,4.913244,0.0592,0.645833,0.0769,0,4.534767,26,-6.511215,0,cafe1a77e84698c83ca8931f54a755176ef75f2c,68366.0
0x83b5c924b74e0dc12386fa110c28faa1efedb07b,0.0,33,23,4,5,0.2174,1.0,5,1,-0.166667,1.86339,0.0,1.162056,0.8,0.0,0.1515,4.758151,0.0606,1.0,1.0,1,2.44949,4,1.940494,0,83b5c924b74e0dc12386fa110c28faa1efedb07b,1011104.0
0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0.0,0,603,602,602,0.9983,1.0,441,1,0.0,28.959404,0.0,12078.077755,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,20.331096,602,19.267531,0,cf965cfe7c30323e9c9e41d4e398e2167506f764,5451.0
0xbd26b72fb6cbe250178a0e37fab067781a051550,0.0,1,23,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0,bd26b72fb6cbe250178a0e37fab067781a051550,6046698.0
0x5ccbba98869018d8f1f87402dc78fef763c85b89,0.0,12,4,1,2,0.5,1.0,2,1,-0.5,0.5,0.0,0.03,0.5,0.5,0.1667,1.0,0.0833,0.0,1.0,0,0.0,1,0.0,0,5ccbba98869018d8f1f87402dc78fef763c85b89,3773650.0
0xa8855be2f7142f1485a958ca4135a7ee2752c732,0.0,0,4,3,3,0.75,1.0,1,1,0.0,3.0,0.0,0.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,3,0.0,0,a8855be2f7142f1485a958ca4135a7ee2752c732,3773476.0
0x73f0608566464c09bb0edb156c22cb781c9c4484,0.0,0,80,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,73f0608566464c09bb0edb156c22cb781c9c4484,34936763.0
0x39355fed5ed00b153a56798daa45876124c11984,0.0,79,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,39355fed5ed00b153a56798daa45876124c11984,34936757.0
0x433d84a1c0b650eac4fc1fb570798cf655ce24c0,0.0,0,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,433d84a1c0b650eac4fc1fb570798cf655ce24c0,34936751.0
0x5c508f6bdcde0c809a28fa58e61e280500da4677,0.0,0,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,5c508f6bdcde0c809a28fa58e61e280500da4677,34936750.0
0x2ee3a8e1ed7082a19737f9bf8fa0e6e3da7e85a3,0.0,13,3,1,1,0.3333,1.0,1,1,0.0,1.0,0.0,315.88565,1.0,0.0,0.2308,0.0,0.0769,0.0,0.0,0,0.0,1,0.0,0,2ee3a8e1ed7082a19737f9bf8fa0e6e3da7e85a3,2837989.0
0xb609e144464e105d717088ea183834bc477bed91,0.0,1,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,b609e144464e105d717088ea183834bc477bed91,34936737.0
0xe8baf9df0ded92c5f28aab97f13936e7716a4a5b,0.044616,86,1132,28,1046,0.924,1.0,5,9,-78.307692,199.549255,-0.003432,3749.547774,0.0268,0.2,0.5465,30.306119,0.1395,1.885618,0.2222,0,-2.668849,10,-1.871873,0,e8baf9df0ded92c5f28aab97f13936e7716a4a5b,397063.0
0x4e7c5ae901c0d34a45ba83ba2ba2c2b9e5247625,0.0,1039,485,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,9.787133,0.0,0.0,0.0,0,0.0,0,0.0,0,4e7c5ae901c0d34a45ba83ba2ba2c2b9e5247625,20592627.0
0x1d6671bad68e2ac15f72502f8a6c3bab42ccafd6,0.0,0,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1d6671bad68e2ac15f72502f8a6c3bab42ccafd6,20592625.0
0xef76eea079039a9e702e83cdb5427cc77265ec78,0.0,0,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,ef76eea079039a9e702e83cdb5427cc77265ec78,34936722.0
0xd8a5b0d3cb3b00113a0cd96856926dc555d9e752,0.524904,704,90,43,44,0.4889,1.0,32,5,-0.028571,5.521313,-0.014997,0.038001,0.9773,0.0625,0.0455,1.285435,0.044,0.703788,0.4,0,4.962515,30,2.88019,0,d8a5b0d3cb3b00113a0cd96856926dc555d9e752,113629.0
0x7b937131b8d1761fc0722b632517ff46e5349496,0.0,2,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0,7b937131b8d1761fc0722b632517ff46e5349496,20592549.0
0x361adf7ac4dff1ef44a240050136ba3d2805ef1c,0.0,0,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,361adf7ac4dff1ef44a240050136ba3d2805ef1c,34936712.0
0x07536201e0c4c7751c9cfed79f1bf5dba4772c9e,0.0,0,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,07536201e0c4c7751c9cfed79f1bf5dba4772c9e,20592508.0
0x04392398673e6247ba7b781029c4ab2aad9efc28,0.012,12,7,0,6,0.8571,0.0,6,0,-1.0,0.0,-0.002,0.0,0.0,0.0,0.25,1.247219,0.0,0.0,0.0,0,0.0,0,0.0,0,04392398673e6247ba7b781029c4ab2aad9efc28,1127016.0
0x80a92535c95d0e6cebece256df3c1b540c60dccb,0.0,94,5,4,2,0.4,1.0,2,4,0.5,0.5,0.0,0.000714,2.0,1.0,0.0426,0.433013,0.0106,0.0,0.75,1,0.0,1,-1.566562,0,80a92535c95d0e6cebece256df3c1b540c60dccb,1645121.0
0x58b71665b05b7952472fb753541cd2cbd1020fab,0.01,0,2,0,1,0.5,0.0,1,0,-1.0,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,58b71665b05b7952472fb753541cd2cbd1020fab,15815432.0
0x98086130278fe48f2f0330e330df6ed6c91ce4f7,0.0,64,6,4,4,0.6667,1.0,4,3,0.0,0.894427,0.0,0.001288,1.0,0.5,0.0938,0.0,0.0156,0.0,0.6667,0,0.0,2,-0.713136,0,98086130278fe48f2f0330e330df6ed6c91ce4f7,1127018.0
0xa152a8e307e6d33233e8d95a1e6d9edc5216ee00,0.0,74,4,4,2,0.5,1.0,2,4,0.5,0.5,0.0,0.000239,2.0,1.0,0.0541,0.0,0.0135,0.0,0.75,1,0.0,1,-0.718988,0,a152a8e307e6d33233e8d95a1e6d9edc5216ee00,1438741.0
0x05aac45d288ca22b4a207fe35c6ca422546ae16e,0.0,74,6,5,4,0.6667,1.0,4,5,0.166667,0.687184,0.0,0.002385,1.25,0.75,0.0811,0.0,0.0135,0.0,0.8,1,-0.31257,1,-1.752656,0,05aac45d288ca22b4a207fe35c6ca422546ae16e,836060.0
0xc933fd8422d518d0df9e31ad859de661c3e9f636,0.0,74,5,4,3,0.6,1.0,3,4,0.2,0.748331,0.0,0.001013,1.3333,0.6667,0.0676,0.0,0.0135,0.0,0.75,1,-0.512241,1,-2.101616,0,c933fd8422d518d0df9e31ad859de661c3e9f636,1127049.0
0xd06fa8d5ec5a5e99f0b007a26b0485478ebbeb62,0.0,56,4,4,2,0.5,1.0,2,4,0.5,0.5,0.0,0.00161,2.0,1.0,0.0714,0.0,0.0179,0.0,0.75,1,0.0,1,-1.422678,0,d06fa8d5ec5a5e99f0b007a26b0485478ebbeb62,1644336.0
0x6c0bd1b6a5b64b6ed4718b65723d4c47a3e09d8b,0.0,48,4,4,2,0.5,1.0,2,4,0.5,0.5,0.0,0.012439,2.0,1.0,0.0833,0.0,0.0208,0.0,0.75,1,0.0,1,-1.218731,0,6c0bd1b6a5b64b6ed4718b65723d4c47a3e09d8b,1650324.0
0x3f01890d6496fd00c0f9995325bf609cc28d8fd9,0.0,48,3,4,1,0.3333,1.0,1,3,1.0,0.816497,0.0,0.00339,4.0,1.0,0.0625,0.0,0.0208,0.0,0.6667,1,0.0,2,-1.021088,0,3f01890d6496fd00c0f9995325bf609cc28d8fd9,2296726.0
0x1c9207daaa1da36ba34b7e1bc83810dd7390d7c9,0.0,3,6,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1c9207daaa1da36ba34b7e1bc83810dd7390d7c9,15287032.0
0xfa05a73ffe78ef8f1a739473e462c54bae6567d9,0.0,30,9314,2,1525,0.1637,0.5,1035,1,-1.471042,1.22243,0.0,1501.186022,0.0007,0.0,4.5333,137.843367,0.0667,0.0,0.0,0,-5.688618,1,31.4298,0,fa05a73ffe78ef8f1a739473e462c54bae6567d9,686.0
0x6cfa91e0b2332741a554d12fc7319caff3575ba1,0.2,61,6,0,4,0.6667,0.0,4,0,-1.0,0.0,-0.05,0.0,0.0,0.0,0.0656,0.866025,0.0,0.0,0.0,0,0.0,0,0.0,0,6cfa91e0b2332741a554d12fc7319caff3575ba1,1643927.0
0xb6c0ddc7df76e37e1292a79f77cebf2ed65f5cb8,0.0,49,9,4,7,0.7778,1.0,7,4,-0.333333,0.816497,0.0,0.001285,0.5714,0.2857,0.1224,1.118034,0.0204,0.0,0.75,1,0.824786,1,1.215495,0,b6c0ddc7df76e37e1292a79f77cebf2ed65f5cb8,568496.0
0x2414bd872e9289c085b83742a611175203d68466,0.0,53,8,4,6,0.75,1.0,6,4,-0.25,0.829156,0.0,0.007793,0.6667,0.3333,0.0943,0.8,0.0189,0.0,0.75,1,0.615356,1,0.640267,0,2414bd872e9289c085b83742a611175203d68466,656441.0
0x5a2af9d2e16a08aaa25a96f307c689ae07ca1a63,0.0,48,5,4,3,0.6,1.0,3,3,0.25,0.829156,0.0,0.005845,1.3333,0.6667,0.0833,0.433013,0.0208,0.0,0.6667,0,-0.854563,2,-1.854521,0,5a2af9d2e16a08aaa25a96f307c689ae07ca1a63,1261765.0
0x5980d3848e49d490afdb3f6b6d564104248ada4d,0.0,39,7,4,4,0.5714,1.0,4,4,0.0,0.816497,0.0,0.000926,1.0,0.5,0.1282,0.489898,0.0256,0.0,0.75,0,0.0,1,0.192225,0,5980d3848e49d490afdb3f6b6d564104248ada4d,917391.0
0xaf522608bf9355345bb1fed33219ee4623b9b81f,0.0,39,7,4,5,0.7143,1.0,5,4,-0.166667,0.687184,0.0,0.009234,0.8,0.6,0.1282,0.8,0.0256,0.0,0.75,0,0.31257,1,0.197705,0,af522608bf9355345bb1fed33219ee4623b9b81f,835398.0
0xe3854baf7c9a3c5244d380afa93c1c786a05ae16,0.0,66,6,4,4,0.6667,1.0,4,3,0.0,1.154701,0.0,0.052324,1.0,0.25,0.0758,0.4,0.0152,0.0,0.6667,1,0.889391,2,0.314156,0,e3854baf7c9a3c5244d380afa93c1c786a05ae16,1010866.0
0xdf748e0b0ae2dcbc23ae035d74fc39fb0d065b98,0.0,50,9,5,5,0.5556,1.0,5,5,0.0,0.942809,0.0,0.0097,1.0,0.2,0.14,0.451754,0.02,0.0,0.8,1,0.0,1,0.319666,0,df748e0b0ae2dcbc23ae035d74fc39fb0d065b98,656416.0
0x83ce340889c15a3b4d38cfcd1fc93e5d8497691f,0.0,167,9284,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.006,34.115043,0.0,0.0,0.0,0,0.0,0,0.0,0,83ce340889c15a3b4d38cfcd1fc93e5d8497691f,5327.0
0x22a3b451d60a72388a37c97bc517e44ad76a50f7,0.0,784,1973,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365,39.52337,0.0,0.0,0.0,0,0.0,0,0.0,0,22a3b451d60a72388a37c97bc517e44ad76a50f7,34503.0
0xd6f6b91d29c2f3f48b72ae1c9b962094f37c0f93,0.0,0,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,d6f6b91d29c2f3f48b72ae1c9b962094f37c0f93,34936620.0
0xfb26f75ee8c64eff75ea42ef98684b9e5c7b0d05,0.0,1,5,1,2,0.4,1.0,2,1,-0.5,0.5,0.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,1.0,0,0.0,1,0.0,0,fb26f75ee8c64eff75ea42ef98684b9e5c7b0d05,3765678.0
0xe6517b766e6ee07f91b517435ed855926bcb1aae,1194.127435,102,9791,9755,4898,0.5003,1.0,426,427,11.348131,194.44268,-2.79002,46.490794,1.9916,0.9977,0.8529,172.61137,0.8529,172.368077,0.9953,0,19.194865,3911,-20.360332,0,e6517b766e6ee07f91b517435ed855926bcb1aae,2945.0
0xe64f9f5af35ee8dd53f0c503e55852e169de3b6b,0.0,0,3,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,e64f9f5af35ee8dd53f0c503e55852e169de3b6b,34936582.0
0x7c52209718662dde9e18690e5ce435aa81502edd,0.0,0,2,1,1,0.5,1.0,1,1,0.0,1.0,0.0,0.001,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1,0.0,0,7c52209718662dde9e18690e5ce435aa81502edd,6193786.0
0xb734c74ff4087493373a27834074f80acbd32827,0.0,606,4267,29,17,0.004,1.0,4,4,2.4,6.858571,0.0,0.361791,1.7059,0.75,0.9818,7.762495,0.0132,4.060095,0.75,0,2.141565,16,1.852384,0,b734c74ff4087493373a27834074f80acbd32827,614369.0
0x739c71235a9669f6b900490ab1c95310c19abc71,0.0,565,1848,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7841,6.010706,0.0,0.0,0.0,0,0.0,0,0.0,0,739c71235a9669f6b900490ab1c95310c19abc71,6273.0
0x97a8c6af1c65d27f6bb0da4a3ace902c93e24eab,0.0,21,46,12,12,0.2609,1.0,6,9,0.0,1.690309,0.0,0.088651,1.0,0.1667,0.4286,6.740334,0.1905,1.581139,1.0,0,-0.399061,2,-2.02412,0,97a8c6af1c65d27f6bb0da4a3ace902c93e24eab,325926.0
0x86ad220d9fee817847f03876986e6626f676b7cb,0.0,0,7,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,86ad220d9fee817847f03876986e6626f676b7cb,34936553.0
0xf063c5e8033e425188f8764b11598fe10f991e5e,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,f063c5e8033e425188f8764b11598fe10f991e5e,20591536.0
0xe38a4ceda9df6dae4af19ab7836afe1733f0989d,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,e38a4ceda9df6dae4af19ab7836afe1733f0989d,20591580.0
0xa1b43b46befb2387d2df46cde82c3d454ef33c66,0.0,0,2,1,1,0.5,1.0,1,1,0.0,1.0,0.0,0.05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1,0.0,0,a1b43b46befb2387d2df46cde82c3d454ef33c66,6190057.0
0x50f7da5ecd7838b1f5a4813cdfb59d7d502dce44,0.235,0,2,0,1,0.5,0.0,1,0,-1.0,0.0,-0.235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,50f7da5ecd7838b1f5a4813cdfb59d7d502dce44,15805260.0
0x6b922dd2243de553ce56857d70c9d7622c70aef6,0.02346,2,13,1,2,0.1538,1.0,1,1,-0.5,1.5,-0.01173,0.03153,0.5,0.0,2.0,2.277608,0.5,0.0,1.0,1,0.0,1,0.0,0,6b922dd2243de553ce56857d70c9d7622c70aef6,2832905.0
0x56baef0f4ac33abeb12112933c003f232e0be0a6,0.0,0,4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,56baef0f4ac33abeb12112933c003f232e0be0a6,6046657.0
0x98d4e639c8a87b51a31b7905d7c4f43c5d005280,0.0,911,623,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548,10.354124,0.0,0.0,0.0,0,0.0,0,0.0,0,98d4e639c8a87b51a31b7905d7c4f43c5d005280,108166.0
0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c,0.0,61,9955,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508,101.160456,0.0,0.0,0.0,0,0.0,0,0.0,0,e7775a6e9bcf904eb39da2b68c5efb4f9360e08c,729.0
0xe67907329dafd1ff826523e3f491bec8733f7376,0.01,0,2,0,1,0.5,0.0,1,0,-1.0,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,e67907329dafd1ff826523e3f491bec8733f7376,15803731.0
0xf4873530d48d3948c1d25fd6a58b0238751ca6ba,0.0,2,28,9,3,0.1071,1.0,2,9,0.666667,0.666667,0.0,0.0,3.0,1.0,1.0,6.0,0.5,0.0,1.0,0,-2.12132,1,0.0,0,f4873530d48d3948c1d25fd6a58b0238751ca6ba,568358.0
0xfbd017eac013c8713fc7b1d9fb6b4e4ed9d62832,0.0,93,32,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,3.682391,0.0,0.0,0.0,0,0.0,0,0.0,0,fbd017eac013c8713fc7b1d9fb6b4e4ed9d62832,34936489.0
0xa150cb42a7ea9a1862dfae982099ebfd4e2123df,0.0,11,122,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909,9.441339,0.0,0.0,0.0,0,0.0,0,0.0,0,a150cb42a7ea9a1862dfae982099ebfd4e2123df,12804342.0
0x168296bb09e24a88805cb9c33356536b980d3fc5,0.0,308,9814,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084,72.397508,0.0,0.0,0.0,0,0.0,0,0.0,0,168296bb09e24a88805cb9c33356536b980d3fc5,1349.0
0xefe7d276c5a71b21ccef49408dd2870c38089aa3,0.0,0,20,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,efe7d276c5a71b21ccef49408dd2870c38089aa3,20591112.0
0x1cce39da85ff2d5ceae92a810447b52df13f9267,0.059425,307,2015,787,1367,0.6784,1.0,127,97,-4.566929,6.677722,-0.000468,0.492489,0.5757,0.7638,0.127,64.204934,0.1075,30.115053,1.0,0,-2.888462,234,4.90731,0,1cce39da85ff2d5ceae92a810447b52df13f9267,11212.0
0x3616f0d3d088e488c291e82a1762a7591661e639,0.0,1,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,3616f0d3d088e488c291e82a1762a7591661e639,34936454.0
0x1a5dbaeca260678e5647584fb2306e2b3b53f257,0.0,45,4,4,2,0.5,1.0,2,4,0.5,0.5,0.0,0.563061,2.0,1.0,0.0889,0.0,0.0222,0.0,0.75,0,0.0,1,-1.145406,0,1a5dbaeca260678e5647584fb2306e2b3b53f257,1642400.0
0x90fc38eb9592940e6d5bae221313d749ee26369b,0.0,186,5746,1329,3199,0.5567,1.0,57,49,-32.241379,58.282993,0.0,20.375151,0.4154,0.8421,0.1237,436.25388,0.1183,129.598562,0.9796,0,-2.826449,259,3.20349,0,90fc38eb9592940e6d5bae221313d749ee26369b,26206.0
0x443dcadf55a41d7caf347b4d925041065fec66f6,0.0,0,8,6,1,0.125,1.0,1,2,1.666667,2.494438,1e-06,146.111402,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.93522,5,-0.002557,0,443dcadf55a41d7caf347b4d925041065fec66f6,2294469.0
0x5e49ec3fbd55e7b86a5a5b1a32c73aa44b42b4af,0.0,1742,51,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,9.319558,0.0,0.0,0.0,0,0.0,0,0.0,0,5e49ec3fbd55e7b86a5a5b1a32c73aa44b42b4af,1118637.0
0x2a650356bd894370cc1d6aba71b36c0ad6b3dc18,0.0,22,345,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091,33.425851,0.0,0.0,0.0,0,0.0,0,0.0,0,2a650356bd894370cc1d6aba71b36c0ad6b3dc18,530340.0
0xb961339f6f7f3b020255d9281fdd3bf2eb9b4d1e,0.0,0,3,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,b961339f6f7f3b020255d9281fdd3bf2eb9b4d1e,34936413.0
0x7dd8d4c556d2005c5bafc3d5449a99fb46279e6b,0.0,1,7,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0,0.0,0,0.0,0,7dd8d4c556d2005c5bafc3d5449a99fb46279e6b,20590400.0
0x62854fc64d74b7eb5e4d0a2910e277ffb4d3d1e3,0.0,0,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,62854fc64d74b7eb5e4d0a2910e277ffb4d3d1e3,34936369.0
0x911143d946ba5d467bfc476491fdb235fef4d667,0.0,1064,304,1,197,0.648,1.0,4,1,-39.2,76.906177,1e-06,1288.665366,0.0051,0.0,0.0442,27.563351,0.0009,0.0,0.0,0,-2.235168,1,0.934875,0,911143d946ba5d467bfc476491fdb235fef4d667,1630168.0
0x740e6b6f0a0165e8bb3d1cdf94862bdffbded22e,2.1e-05,0,11,2,2,0.1818,1.0,1,1,0.0,0.0,-2e-05,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.0,2,0.0,0,740e6b6f0a0165e8bb3d1cdf94862bdffbded22e,6167457.0
0x3a09769f27a6e4b01bc58b1273bcaa8159033ec5,0.00102,0,7,0,2,0.2857,0.0,1,0,-2.0,0.0,-0.00102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,3a09769f27a6e4b01bc58b1273bcaa8159033ec5,13004025.0
